Outlet_ID,area(sqft),revenue_totals,volume_totals,units_totals,revenue_IP1,revenue_IP2,revenue_IP3,revenue_IP4,revenue_IP5,revenue_BP1,revenue_BP2,revenue_BP3,revenue_BP4,revenue_BP5,volume_IP1,volume_IP2,volume_IP3,volume_IP4,volume_IP5,volume_BP1,volume_BP2,volume_BP3,volume_BP4,volume_BP5,units_IP1,units_IP2,units_IP3,units_IP4,units_IP5,units_BP1,units_BP2,units_BP3,units_BP4,units_BP5,revenue_month1,revenue_month2,revenue_month3,volume_month1,volume_month2,volume_month3,volume_week7
ID4779,632,2089170.0,4165.2,20826.0,404400.0,383850.0,541420.0,320300.0,439200.0,0.0,0.0,0.0,0.0,0.0,808.8000000000001,853.0,984.4000000000001,640.6,878.4000000000001,0.0,0.0,0.0,0.0,0.0,4044.0,4265.0,4922.0,3203.0,4392.0,0.0,0.0,0.0,0.0,0.0,603080.0,709110.0,776980.0,1198.6000000000001,1411.4,1555.2,219.20000000000002
ID9777,151,1886390.0,3783.4,18917.0,328000.0,375660.0,400730.0,452700.0,329300.0,0.0,0.0,0.0,0.0,0.0,656.0,834.8000000000001,728.6,905.4000000000001,658.6,0.0,0.0,0.0,0.0,0.0,3280.0,4174.0,3643.0,4527.0,3293.0,0.0,0.0,0.0,0.0,0.0,669300.0,680510.0,536580.0,1341.2,1343.4,1098.8,304.0
ID6542,955,2153970.0,4292.2,21461.0,338700.0,372960.0,542410.0,450500.0,449400.0,0.0,0.0,0.0,0.0,0.0,677.4000000000001,828.8,986.2,901.0,898.8000000000001,0.0,0.0,0.0,0.0,0.0,3387.0,4144.0,4931.0,4505.0,4494.0,0.0,0.0,0.0,0.0,0.0,772580.0,682990.0,698400.0,1544.8000000000002,1362.4,1385.0,284.6
ID8443,655,2073230.0,4181.2,20906.0,296400.0,534420.0,462110.0,273300.0,507000.0,0.0,0.0,0.0,0.0,0.0,592.8000000000001,1187.6000000000001,840.2,546.6,1014.0,0.0,0.0,0.0,0.0,0.0,2964.0,5938.0,4201.0,2733.0,5070.0,0.0,0.0,0.0,0.0,0.0,862780.0,701800.0,508650.0,1740.2,1411.4,1029.6000000000001,279.40000000000003
ID9903,1272,2297370.0,4623.0,23115.0,414900.0,517860.0,477510.0,397000.0,490100.0,0.0,0.0,0.0,0.0,0.0,829.8000000000001,1150.8000000000002,868.2,794.0,980.2,0.0,0.0,0.0,0.0,0.0,4149.0,5754.0,4341.0,3970.0,4901.0,0.0,0.0,0.0,0.0,0.0,779450.0,741760.0,776160.0,1556.0,1504.8000000000002,1562.2,372.6
ID8060,394,1981220.0,3923.0,19615.0,327500.0,264420.0,540100.0,369300.0,479900.0,0.0,0.0,0.0,0.0,0.0,655.0,587.6,982.0,738.6,959.8000000000001,0.0,0.0,0.0,0.0,0.0,3275.0,2938.0,4910.0,3693.0,4799.0,0.0,0.0,0.0,0.0,0.0,639990.0,675610.0,665620.0,1255.4,1347.4,1320.2,456.8
ID2054,1155,2046920.0,4096.0,20480.0,414400.0,351630.0,417890.0,562000.0,301000.0,0.0,0.0,0.0,0.0,0.0,828.8,781.4,759.8000000000001,1124.0,602.0,0.0,0.0,0.0,0.0,0.0,4144.0,3907.0,3799.0,5620.0,3010.0,0.0,0.0,0.0,0.0,0.0,607650.0,803610.0,635660.0,1229.4,1596.4,1270.2,263.6
ID4026,306,2039980.0,4091.4,20457.0,452100.0,384480.0,407000.0,348900.0,447500.0,0.0,0.0,0.0,0.0,0.0,904.2,854.4000000000001,740.0,697.8000000000001,895.0000000000001,0.0,0.0,0.0,0.0,0.0,4521.0,4272.0,3700.0,3489.0,4475.0,0.0,0.0,0.0,0.0,0.0,668420.0,703940.0,667620.0,1340.6000000000001,1405.2,1345.6000000000001,412.20000000000005
ID8142,886,1925190.0,3865.4,19327.0,317700.0,359370.0,356620.0,516000.0,375500.0,0.0,0.0,0.0,0.0,0.0,635.4,798.6,648.4000000000001,1032.0,751.0,0.0,0.0,0.0,0.0,0.0,3177.0,3993.0,3242.0,5160.0,3755.0,0.0,0.0,0.0,0.0,0.0,569940.0,653250.0,702000.0,1148.8,1319.6000000000001,1397.0,277.8
ID6823,699,1724020.0,3433.6000000000004,17168.0,405100.0,295200.0,440220.0,430200.0,153300.0,0.0,0.0,0.0,0.0,0.0,810.2,656.0,800.4000000000001,860.4,306.6,0.0,0.0,0.0,0.0,0.0,4051.0,3280.0,4002.0,4302.0,1533.0,0.0,0.0,0.0,0.0,0.0,572940.0,527540.0,623540.0,1160.0,1042.4,1231.2,323.40000000000003
ID4883,763,1985110.0,3974.6000000000004,19873.0,424700.0,346860.0,399850.0,415600.0,398100.0,0.0,0.0,0.0,0.0,0.0,849.4,770.8000000000001,727.0,831.2,796.2,0.0,0.0,0.0,0.0,0.0,4247.0,3854.0,3635.0,4156.0,3981.0,0.0,0.0,0.0,0.0,0.0,688630.0,670270.0,626210.0,1365.0,1361.0,1248.6000000000001,383.8
ID1494,152,2035590.0,4052.2000000000003,20261.0,479200.0,351900.0,534490.0,322600.0,347400.0,0.0,0.0,0.0,0.0,0.0,958.4000000000001,782.0,971.8,645.2,694.8,0.0,0.0,0.0,0.0,0.0,4792.0,3910.0,4859.0,3226.0,3474.0,0.0,0.0,0.0,0.0,0.0,805770.0,711730.0,518090.0,1602.6000000000001,1406.0,1043.6000000000001,382.8
ID2283,125,1672170.0,3356.2000000000003,16781.0,304300.0,306720.0,309650.0,426900.0,324600.0,0.0,0.0,0.0,0.0,0.0,608.6,681.6,563.0,853.8000000000001,649.2,0.0,0.0,0.0,0.0,0.0,3043.0,3408.0,2815.0,4269.0,3246.0,0.0,0.0,0.0,0.0,0.0,605710.0,538860.0,527600.0,1194.2,1093.8000000000002,1068.2,193.60000000000002
ID8159,289,2176040.0,4354.8,21774.0,460400.0,349380.0,412060.0,456500.0,497700.0,0.0,0.0,0.0,0.0,0.0,920.8000000000001,776.4000000000001,749.2,913.0,995.4000000000001,0.0,0.0,0.0,0.0,0.0,4604.0,3882.0,3746.0,4565.0,4977.0,0.0,0.0,0.0,0.0,0.0,790110.0,642350.0,743580.0,1573.8000000000002,1287.6000000000001,1493.4,138.8
ID5158,727,1798450.0,3576.0,17880.0,470000.0,203040.0,363110.0,343400.0,418900.0,0.0,0.0,0.0,0.0,0.0,940.0,451.20000000000005,660.2,686.8000000000001,837.8000000000001,0.0,0.0,0.0,0.0,0.0,4700.0,2256.0,3301.0,3434.0,4189.0,0.0,0.0,0.0,0.0,0.0,612430.0,576190.0,609830.0,1206.2,1162.0,1207.8,316.20000000000005
ID3310,521,2081000.0,4181.8,20909.0,469900.0,333720.0,298980.0,514100.0,464300.0,0.0,0.0,0.0,0.0,0.0,939.8000000000001,741.6,543.6,1028.2,928.6000000000001,0.0,0.0,0.0,0.0,0.0,4699.0,3708.0,2718.0,5141.0,4643.0,0.0,0.0,0.0,0.0,0.0,764000.0,655470.0,661530.0,1529.0,1301.6000000000001,1351.2,429.6
ID6379,1601,2066940.0,4104.6,20523.0,235300.0,338310.0,574530.0,408000.0,510800.0,0.0,0.0,0.0,0.0,0.0,470.6,751.8000000000001,1044.6000000000001,816.0,1021.6,0.0,0.0,0.0,0.0,0.0,2353.0,3759.0,5223.0,4080.0,5108.0,0.0,0.0,0.0,0.0,0.0,524360.0,751970.0,790610.0,1061.4,1475.6000000000001,1567.6000000000001,374.6
ID4367,895,2090770.0,4189.0,20945.0,409100.0,387450.0,432520.0,390400.0,471300.0,0.0,0.0,0.0,0.0,0.0,818.2,861.0,786.4000000000001,780.8000000000001,942.6,0.0,0.0,0.0,0.0,0.0,4091.0,4305.0,3932.0,3904.0,4713.0,0.0,0.0,0.0,0.0,0.0,710950.0,726450.0,653370.0,1437.0,1444.8,1307.2,381.0
ID6708,212,17045900.0,22231.600000000002,71690.0,1174000.0,1234440.0,1238160.0,1031600.0,1479500.0,1590000.0,2799500.0,2325300.0,1991000.0,2182400.0,2348.0,2743.2000000000003,2251.2000000000003,2063.2000000000003,2959.0,1325.0,2545.0,2022.0,1991.0,1984.0,11740.0,13716.0,11256.0,10316.0,14795.0,1325.0,2545.0,2022.0,1991.0,1984.0,5254270.0,5898250.0,5893380.0,6759.400000000001,7978.6,7493.6,2244.2
ID3127,145,17331370.0,23105.4,77051.0,1274600.0,1293570.0,1449800.0,1371200.0,1342100.0,1506000.0,2528900.0,2221800.0,2029000.0,2314400.0,2549.2000000000003,2874.6,2636.0,2742.4,2684.2000000000003,1255.0,2299.0,1932.0,2029.0,2104.0,12746.0,14373.0,13180.0,13712.0,13421.0,1255.0,2299.0,1932.0,2029.0,2104.0,6467090.0,5421830.0,5442450.0,8372.2,7239.200000000001,7494.0,2023.0
ID6038,396,1901450.0,3862.0,19310.0,437800.0,525150.0,316800.0,419900.0,201800.0,0.0,0.0,0.0,0.0,0.0,875.6,1167.0,576.0,839.8000000000001,403.6,0.0,0.0,0.0,0.0,0.0,4378.0,5835.0,2880.0,4199.0,2018.0,0.0,0.0,0.0,0.0,0.0,614220.0,661760.0,625470.0,1242.6000000000001,1349.6000000000001,1269.8000000000002,319.0
ID7277,788,2160950.0,4306.8,21534.0,387700.0,325890.0,481360.0,518000.0,448000.0,0.0,0.0,0.0,0.0,0.0,775.4000000000001,724.2,875.2,1036.0,896.0,0.0,0.0,0.0,0.0,0.0,3877.0,3621.0,4376.0,5180.0,4480.0,0.0,0.0,0.0,0.0,0.0,743040.0,715020.0,702890.0,1472.4,1443.8000000000002,1390.6000000000001,406.8
ID4005,1996,1862660.0,3719.6000000000004,18598.0,367600.0,317340.0,419320.0,318000.0,440400.0,0.0,0.0,0.0,0.0,0.0,735.2,705.2,762.4000000000001,636.0,880.8000000000001,0.0,0.0,0.0,0.0,0.0,3676.0,3526.0,3812.0,3180.0,4404.0,0.0,0.0,0.0,0.0,0.0,604830.0,618020.0,639810.0,1185.6000000000001,1248.8000000000002,1285.2,202.6
ID7383,556,1923760.0,3860.6000000000004,19303.0,432500.0,367650.0,377410.0,442600.0,303600.0,0.0,0.0,0.0,0.0,0.0,865.0,817.0,686.2,885.2,607.2,0.0,0.0,0.0,0.0,0.0,4325.0,4085.0,3431.0,4426.0,3036.0,0.0,0.0,0.0,0.0,0.0,765040.0,666870.0,491850.0,1530.8000000000002,1339.0,990.8000000000001,353.0
ID1902,1388,1959300.0,3890.0,19450.0,313200.0,278460.0,497640.0,381500.0,488500.0,0.0,0.0,0.0,0.0,0.0,626.4,618.8000000000001,904.8000000000001,763.0,977.0,0.0,0.0,0.0,0.0,0.0,3132.0,3094.0,4524.0,3815.0,4885.0,0.0,0.0,0.0,0.0,0.0,721180.0,671370.0,566750.0,1420.2,1322.0,1147.8000000000002,254.20000000000002
ID2944,1237,1964550.0,3957.8,19789.0,348900.0,412920.0,346830.0,337200.0,518700.0,0.0,0.0,0.0,0.0,0.0,697.8000000000001,917.6,630.6,674.4,1037.4,0.0,0.0,0.0,0.0,0.0,3489.0,4588.0,3153.0,3372.0,5187.0,0.0,0.0,0.0,0.0,0.0,686710.0,776380.0,501460.0,1388.0,1558.0,1011.8000000000001,342.0
ID8405,852,1878500.0,3751.2000000000003,18756.0,412700.0,269550.0,361350.0,441900.0,393000.0,0.0,0.0,0.0,0.0,0.0,825.4000000000001,599.0,657.0,883.8000000000001,786.0,0.0,0.0,0.0,0.0,0.0,4127.0,2995.0,3285.0,4419.0,3930.0,0.0,0.0,0.0,0.0,0.0,622240.0,739310.0,516950.0,1240.2,1476.4,1034.6000000000001,271.6
ID5868,1683,2121090.0,4213.6,21068.0,370800.0,328410.0,558580.0,406000.0,457300.0,0.0,0.0,0.0,0.0,0.0,741.6,729.8000000000001,1015.6,812.0000000000001,914.6,0.0,0.0,0.0,0.0,0.0,3708.0,3649.0,5078.0,4060.0,4573.0,0.0,0.0,0.0,0.0,0.0,810770.0,611420.0,698900.0,1616.0,1207.8000000000002,1389.8000000000002,360.20000000000005
ID8213,1149,1880370.0,3773.6000000000004,18868.0,342800.0,377550.0,390720.0,343500.0,425800.0,0.0,0.0,0.0,0.0,0.0,685.6,839.0000000000001,710.4000000000001,687.0,851.6,0.0,0.0,0.0,0.0,0.0,3428.0,4195.0,3552.0,3435.0,4258.0,0.0,0.0,0.0,0.0,0.0,731190.0,532160.0,617020.0,1452.8000000000002,1062.8000000000002,1258.0,276.20000000000005
ID6526,854,2349790.0,4702.8,23514.0,575900.0,400590.0,471900.0,471000.0,430400.0,0.0,0.0,0.0,0.0,0.0,1151.8,890.2,858.0,942.0,860.8000000000001,0.0,0.0,0.0,0.0,0.0,5759.0,4451.0,4290.0,4710.0,4304.0,0.0,0.0,0.0,0.0,0.0,830280.0,752040.0,767470.0,1646.2,1513.4,1543.2,437.6
ID7994,1524,2144320.0,4307.400000000001,21537.0,500300.0,413460.0,402160.0,396000.0,432400.0,0.0,0.0,0.0,0.0,0.0,1000.6000000000001,918.8000000000001,731.2,792.0000000000001,864.8000000000001,0.0,0.0,0.0,0.0,0.0,5003.0,4594.0,3656.0,3960.0,4324.0,0.0,0.0,0.0,0.0,0.0,766140.0,752500.0,625680.0,1539.2,1500.8000000000002,1267.4,476.8
ID4323,614,1945570.0,3874.8,19374.0,431700.0,298440.0,454630.0,388400.0,372400.0,0.0,0.0,0.0,0.0,0.0,863.4000000000001,663.2,826.6,776.8000000000001,744.8000000000001,0.0,0.0,0.0,0.0,0.0,4317.0,3316.0,4133.0,3884.0,3724.0,0.0,0.0,0.0,0.0,0.0,664280.0,660510.0,620780.0,1316.2,1308.6,1250.0,547.2
ID8399,268,1880090.0,3772.2000000000003,18861.0,484500.0,356580.0,369710.0,325800.0,343500.0,0.0,0.0,0.0,0.0,0.0,969.0,792.4000000000001,672.2,651.6,687.0,0.0,0.0,0.0,0.0,0.0,4845.0,3962.0,3361.0,3258.0,3435.0,0.0,0.0,0.0,0.0,0.0,472040.0,737240.0,670810.0,926.8000000000001,1487.8000000000002,1357.6000000000001,402.80000000000007
ID1763,329,2021260.0,4034.6000000000004,20173.0,350200.0,357750.0,480810.0,442200.0,390300.0,0.0,0.0,0.0,0.0,0.0,700.4000000000001,795.0,874.2,884.4,780.6,0.0,0.0,0.0,0.0,0.0,3502.0,3975.0,4371.0,4422.0,3903.0,0.0,0.0,0.0,0.0,0.0,758470.0,607710.0,655080.0,1531.0,1200.2,1303.4,178.60000000000002
ID4434,471,1788070.0,3582.0,17910.0,246200.0,383580.0,436590.0,365000.0,356700.0,0.0,0.0,0.0,0.0,0.0,492.40000000000003,852.4000000000001,793.8,730.0,713.4000000000001,0.0,0.0,0.0,0.0,0.0,2462.0,4262.0,3969.0,3650.0,3567.0,0.0,0.0,0.0,0.0,0.0,521120.0,719410.0,547540.0,1047.2,1443.2,1091.6000000000001,434.0
ID6214,1608,16672100.0,22352.0,75188.0,1052000.0,1290600.0,1315050.0,1317100.0,1605900.0,1924800.0,1515800.0,2091850.0,2172000.0,2387000.0,2104.0,2868.0,2391.0,2634.2000000000003,3211.8,1604.0,1378.0,1819.0,2172.0,2170.0,10520.0,14340.0,11955.0,13171.0,16059.0,1604.0,1378.0,1819.0,2172.0,2170.0,5535790.0,5511340.0,5624970.0,7312.0,7379.0,7661.0,1679.6
ID5518,1589,2011470.0,4046.6000000000004,20233.0,522000.0,346680.0,293590.0,514200.0,335000.0,0.0,0.0,0.0,0.0,0.0,1044.0,770.4000000000001,533.8000000000001,1028.4,670.0,0.0,0.0,0.0,0.0,0.0,5220.0,3852.0,2669.0,5142.0,3350.0,0.0,0.0,0.0,0.0,0.0,652450.0,621430.0,737590.0,1320.4,1252.8,1473.4,336.2
ID6660,1235,2149730.0,4311.2,21556.0,503200.0,461070.0,498960.0,318400.0,368100.0,0.0,0.0,0.0,0.0,0.0,1006.4000000000001,1024.6000000000001,907.2,636.8000000000001,736.2,0.0,0.0,0.0,0.0,0.0,5032.0,5123.0,4536.0,3184.0,3681.0,0.0,0.0,0.0,0.0,0.0,637700.0,757610.0,754420.0,1280.0,1524.2,1507.0,373.6
ID5563,203,7908030.0,12297.2,49730.0,913300.0,904140.0,1082290.0,583300.0,1194000.0,507600.0,679800.0,609500.0,707000.0,727100.0,1826.6000000000001,2009.2,1967.8000000000002,1166.6000000000001,2388.0,423.0,618.0,530.0,707.0,661.0,9133.0,10046.0,9839.0,5833.0,11940.0,423.0,618.0,530.0,707.0,661.0,2517270.0,2954530.0,2436230.0,3856.8,4590.8,3849.6000000000004,1110.2
ID5971,1148,2161460.0,4331.6,21658.0,449600.0,419850.0,465410.0,436000.0,390600.0,0.0,0.0,0.0,0.0,0.0,899.2,933.0,846.2,872.0,781.2,0.0,0.0,0.0,0.0,0.0,4496.0,4665.0,4231.0,4360.0,3906.0,0.0,0.0,0.0,0.0,0.0,785420.0,853870.0,522170.0,1574.6000000000001,1715.2,1041.8,314.0
ID9609,1162,1926950.0,3869.2000000000003,19346.0,302000.0,345690.0,338360.0,554000.0,386900.0,0.0,0.0,0.0,0.0,0.0,604.0,768.2,615.2,1108.0,773.8000000000001,0.0,0.0,0.0,0.0,0.0,3020.0,3841.0,3076.0,5540.0,3869.0,0.0,0.0,0.0,0.0,0.0,699500.0,614560.0,612890.0,1411.0,1225.2,1233.0,344.6
ID8654,287,2108960.0,4196.400000000001,20982.0,443500.0,340380.0,534380.0,340600.0,450100.0,0.0,0.0,0.0,0.0,0.0,887.0000000000001,756.4000000000001,971.6,681.2,900.2,0.0,0.0,0.0,0.0,0.0,4435.0,3782.0,4858.0,3406.0,4501.0,0.0,0.0,0.0,0.0,0.0,545440.0,906770.0,656750.0,1083.4,1799.6000000000001,1313.4,513.6
ID6611,503,1898840.0,3815.8,19079.0,454300.0,383490.0,369050.0,297500.0,394500.0,0.0,0.0,0.0,0.0,0.0,908.6000000000001,852.2,671.0,595.0,789.0,0.0,0.0,0.0,0.0,0.0,4543.0,4261.0,3355.0,2975.0,3945.0,0.0,0.0,0.0,0.0,0.0,529770.0,641400.0,727670.0,1084.4,1279.0,1452.4,344.8
ID7422,1266,7621840.0,11702.4,46976.0,934200.0,718020.0,963820.0,967300.0,833700.0,654000.0,531300.0,752100.0,548000.0,719400.0,1868.4,1595.6000000000001,1752.4,1934.6000000000001,1667.4,545.0,483.0,654.0,548.0,654.0,9342.0,7978.0,8762.0,9673.0,8337.0,545.0,483.0,654.0,548.0,654.0,2446590.0,2773110.0,2402140.0,3657.6,4281.6,3763.2000000000003,1013.8000000000001
ID5306,433,2120320.0,4272.6,21363.0,467000.0,448650.0,372570.0,390500.0,441600.0,0.0,0.0,0.0,0.0,0.0,934.0,997.0,677.4000000000001,781.0,883.2,0.0,0.0,0.0,0.0,0.0,4670.0,4985.0,3387.0,3905.0,4416.0,0.0,0.0,0.0,0.0,0.0,536760.0,751560.0,832000.0,1082.4,1523.8,1666.4,514.2
ID2198,1013,2108490.0,4208.8,21044.0,420200.0,308610.0,422180.0,455200.0,502300.0,0.0,0.0,0.0,0.0,0.0,840.4000000000001,685.8000000000001,767.6,910.4000000000001,1004.6,0.0,0.0,0.0,0.0,0.0,4202.0,3429.0,3838.0,4552.0,5023.0,0.0,0.0,0.0,0.0,0.0,686590.0,644060.0,777840.0,1354.6000000000001,1293.2,1561.0000000000002,274.8
ID7212,1554,2119530.0,4186.2,20931.0,522500.0,249840.0,596090.0,321800.0,429300.0,0.0,0.0,0.0,0.0,0.0,1045.0,555.2,1083.8000000000002,643.6,858.6,0.0,0.0,0.0,0.0,0.0,5225.0,2776.0,5419.0,3218.0,4293.0,0.0,0.0,0.0,0.0,0.0,783600.0,633900.0,702030.0,1543.0,1250.0,1393.2,221.0
ID3797,993,1745390.0,3496.0,17480.0,305400.0,358290.0,409200.0,326700.0,345800.0,0.0,0.0,0.0,0.0,0.0,610.8000000000001,796.2,744.0,653.4000000000001,691.6,0.0,0.0,0.0,0.0,0.0,3054.0,3981.0,3720.0,3267.0,3458.0,0.0,0.0,0.0,0.0,0.0,542240.0,686340.0,516810.0,1082.8000000000002,1369.6000000000001,1043.6000000000001,282.6
ID6289,1838,1901970.0,3802.2000000000003,19011.0,423000.0,311940.0,390830.0,425000.0,351200.0,0.0,0.0,0.0,0.0,0.0,846.0,693.2,710.6,850.0,702.4000000000001,0.0,0.0,0.0,0.0,0.0,4230.0,3466.0,3553.0,4250.0,3512.0,0.0,0.0,0.0,0.0,0.0,642080.0,588040.0,671850.0,1283.2,1178.4,1340.6000000000001,279.20000000000005
ID7851,9885,6855750.0,6200.0,6200.0,0.0,0.0,0.0,0.0,0.0,1118400.0,1608200.0,1668650.0,1300000.0,1160500.0,0.0,0.0,0.0,0.0,0.0,932.0,1462.0,1451.0,1300.0,1055.0,0.0,0.0,0.0,0.0,0.0,932.0,1462.0,1451.0,1300.0,1055.0,2211800.0,2196750.0,2447200.0,1981.0,1998.0,2221.0,506.0
ID8433,4602,7228600.0,6518.0,6518.0,0.0,0.0,0.0,0.0,0.0,1490400.0,1467400.0,1253500.0,1199000.0,1818300.0,0.0,0.0,0.0,0.0,0.0,1242.0,1334.0,1090.0,1199.0,1653.0,0.0,0.0,0.0,0.0,0.0,1242.0,1334.0,1090.0,1199.0,1653.0,2659950.0,2143400.0,2425250.0,2399.0,1942.0,2177.0,322.0
ID7772,4876,7086400.0,6399.0,6399.0,0.0,0.0,0.0,0.0,0.0,1474800.0,1554300.0,1409900.0,1367000.0,1280400.0,0.0,0.0,0.0,0.0,0.0,1229.0,1413.0,1226.0,1367.0,1164.0,0.0,0.0,0.0,0.0,0.0,1229.0,1413.0,1226.0,1367.0,1164.0,2397550.0,2388800.0,2300050.0,2176.0,2133.0,2090.0,463.0
ID4520,9331,12724280.0,13889.2,31178.0,514400.0,319950.0,494780.0,418600.0,422800.0,1866000.0,2274800.0,2112550.0,2173000.0,2127400.0,1028.8000000000002,711.0,899.6,837.2,845.6,1555.0,2068.0,1837.0,2173.0,1934.0,5144.0,3555.0,4498.0,4186.0,4228.0,1555.0,2068.0,1837.0,2173.0,1934.0,4582140.0,3983380.0,4158760.0,4929.0,4256.0,4704.2,814.2
ID9071,8088,7229650.0,6469.0,6469.0,0.0,0.0,0.0,0.0,0.0,1844400.0,1226500.0,1459350.0,1034000.0,1665400.0,0.0,0.0,0.0,0.0,0.0,1537.0,1115.0,1269.0,1034.0,1514.0,0.0,0.0,0.0,0.0,0.0,1537.0,1115.0,1269.0,1034.0,1514.0,2710150.0,2024250.0,2495250.0,2439.0,1807.0,2223.0,630.0
ID9508,5142,7237300.0,6475.0,6475.0,0.0,0.0,0.0,0.0,0.0,1802400.0,1498200.0,1669800.0,1080000.0,1186900.0,0.0,0.0,0.0,0.0,0.0,1502.0,1362.0,1452.0,1080.0,1079.0,0.0,0.0,0.0,0.0,0.0,1502.0,1362.0,1452.0,1080.0,1079.0,2699600.0,2462800.0,2074900.0,2433.0,2192.0,1850.0,553.0
ID4786,3783,8267600.0,7456.0,7456.0,0.0,0.0,0.0,0.0,0.0,1689600.0,1420100.0,1796300.0,1529000.0,1832600.0,0.0,0.0,0.0,0.0,0.0,1408.0,1291.0,1562.0,1529.0,1666.0,0.0,0.0,0.0,0.0,0.0,1408.0,1291.0,1562.0,1529.0,1666.0,2787950.0,2935500.0,2544150.0,2503.0,2677.0,2276.0,753.0
ID1844,3100,8636850.0,7768.0,7768.0,0.0,0.0,0.0,0.0,0.0,1766400.0,1725900.0,1937750.0,1394000.0,1812800.0,0.0,0.0,0.0,0.0,0.0,1472.0,1569.0,1685.0,1394.0,1648.0,0.0,0.0,0.0,0.0,0.0,1472.0,1569.0,1685.0,1394.0,1648.0,3073000.0,2808000.0,2755850.0,2769.0,2521.0,2478.0,740.0
ID5655,1413,7010350.0,6308.0,6308.0,0.0,0.0,0.0,0.0,0.0,1332000.0,1612600.0,1447850.0,1024000.0,1593900.0,0.0,0.0,0.0,0.0,0.0,1110.0,1466.0,1259.0,1024.0,1449.0,0.0,0.0,0.0,0.0,0.0,1110.0,1466.0,1259.0,1024.0,1449.0,2455350.0,2363400.0,2191600.0,2220.0,2111.0,1977.0,529.0
ID5772,5026,6305950.0,5686.0,5686.0,0.0,0.0,0.0,0.0,0.0,1467600.0,1518000.0,1146550.0,1208000.0,965800.0,0.0,0.0,0.0,0.0,0.0,1223.0,1380.0,997.0,1208.0,878.0,0.0,0.0,0.0,0.0,0.0,1223.0,1380.0,997.0,1208.0,878.0,2439800.0,2220000.0,1646150.0,2208.0,2011.0,1467.0,543.0
ID6574,4980,19631190.0,22069.0,53777.0,678300.0,1013040.0,772200.0,796200.0,661400.0,3656400.0,3510100.0,2469050.0,2582000.0,3492500.0,1356.6000000000001,2251.2000000000003,1404.0,1592.4,1322.8000000000002,3047.0,3191.0,2147.0,2582.0,3175.0,6783.0,11256.0,7020.0,7962.0,6614.0,3047.0,3191.0,2147.0,2582.0,3175.0,6725180.0,6892810.0,6013200.0,7679.0,7646.2,6743.8,1911.4
ID8972,1790,8553750.0,7683.0,7683.0,0.0,0.0,0.0,0.0,0.0,1976400.0,1769900.0,1900950.0,1449000.0,1457500.0,0.0,0.0,0.0,0.0,0.0,1647.0,1609.0,1653.0,1449.0,1325.0,0.0,0.0,0.0,0.0,0.0,1647.0,1609.0,1653.0,1449.0,1325.0,2765150.0,3059700.0,2728900.0,2487.0,2751.0,2445.0,727.0
ID4138,4582,7469250.0,6755.0,6755.0,0.0,0.0,0.0,0.0,0.0,1410000.0,1419000.0,1466250.0,1425000.0,1749000.0,0.0,0.0,0.0,0.0,0.0,1175.0,1290.0,1275.0,1425.0,1590.0,0.0,0.0,0.0,0.0,0.0,1175.0,1290.0,1275.0,1425.0,1590.0,2661050.0,2138200.0,2670000.0,2389.0,1951.0,2415.0,372.0
ID5036,8351,6830300.0,6098.0,6098.0,0.0,0.0,0.0,0.0,0.0,1738800.0,1083500.0,1869900.0,1037000.0,1101100.0,0.0,0.0,0.0,0.0,0.0,1449.0,985.0,1626.0,1037.0,1001.0,0.0,0.0,0.0,0.0,0.0,1449.0,985.0,1626.0,1037.0,1001.0,2242400.0,2096850.0,2491050.0,1992.0,1879.0,2227.0,514.0
ID5538,6400,7271600.0,6539.0,6539.0,0.0,0.0,0.0,0.0,0.0,1556400.0,1601600.0,1472000.0,1150000.0,1491600.0,0.0,0.0,0.0,0.0,0.0,1297.0,1456.0,1280.0,1150.0,1356.0,0.0,0.0,0.0,0.0,0.0,1297.0,1456.0,1280.0,1150.0,1356.0,2201350.0,2547800.0,2522450.0,1986.0,2265.0,2288.0,425.0
ID7120,7288,7433050.0,6682.0,6682.0,0.0,0.0,0.0,0.0,0.0,1581600.0,1687400.0,1346650.0,1075000.0,1742400.0,0.0,0.0,0.0,0.0,0.0,1318.0,1534.0,1171.0,1075.0,1584.0,0.0,0.0,0.0,0.0,0.0,1318.0,1534.0,1171.0,1075.0,1584.0,2490300.0,2616200.0,2326550.0,2245.0,2361.0,2076.0,386.0
ID2648,6740,7131550.0,6421.0,6421.0,0.0,0.0,0.0,0.0,0.0,1464000.0,1511400.0,1415650.0,1151000.0,1589500.0,0.0,0.0,0.0,0.0,0.0,1220.0,1374.0,1231.0,1151.0,1445.0,0.0,0.0,0.0,0.0,0.0,1220.0,1374.0,1231.0,1151.0,1445.0,2482950.0,2407400.0,2241200.0,2222.0,2178.0,2021.0,577.0
ID3773,3234,7676350.0,6928.0,6928.0,0.0,0.0,0.0,0.0,0.0,1570800.0,1596100.0,1618050.0,1457000.0,1434400.0,0.0,0.0,0.0,0.0,0.0,1309.0,1451.0,1407.0,1457.0,1304.0,0.0,0.0,0.0,0.0,0.0,1309.0,1451.0,1407.0,1457.0,1304.0,2708200.0,2399850.0,2568300.0,2456.0,2163.0,2309.0,616.0
